"","X","Y","pa","grass.perc","dev.perc","wet.perc","wood.perc","ag.perc","precip","tmax","tmin","tmean"
"140",-95.24878,38.918333,1,0.276147050441721,0.291179823311485,0.036548874323169,0.194642348247364,0.189156454830436,929.352050119051,18.7307507552666,6.23233131521642,12.4815198387695
"141",-97.876292,38.087844,1,0.318945016934496,0.492037183829358,0.00843121712185631,0.130287526122361,0.0479210203934568,535.261447322319,20.8954633424785,5.72038000930052,13.307860404076
"142",-96.595878,39.188187,1,0.0129178791965363,0.884590815529846,0.0126339697636454,0.0841791468521542,0.00468450564269998,856.094597560293,18.8214770380859,5.30680811659238,12.0641129505816
"143",-95.24413,38.95266,1,0.0094722598105548,0.974360800512784,7.12199985756e-05,0.0153835196923296,0.0004273199914536,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712
"144",-95.239521,38.953569,1,0.00761782713939912,0.982058949167023,0.000142389292325217,0.00975366652427738,0.000427167876975651,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712
"145",-94.793533,38.856966,1,0.0252424415288078,0.967056474614946,0,0.00320878494010268,0.0031374786081004,930.55844585212,18.7660329597799,6.89541745479571,12.8306935324647
"146",-95.254233,38.934467,1,0.135579937304075,0.757908235964662,0.0141065830721003,0.0504417212881163,0.0385437446565973,948.807652681317,18.6909770597464,6.41189370505997,12.5514087852113
"147",-94.660417,39.105756,1,0.00987145799304027,0.916128115900859,0.0286911440948796,0.0440309637099638,0.000142035366806335,903.494808208456,18.7774879232468,7.42147033250281,13.0994184543078
"148",-96.574295,39.1008,1,0.819933176938935,0.00149285561953508,0.00135067889386507,0.172247103149214,0.00490509703561527,893.052301244832,18.8286901097358,5.46426373209798,12.1464100502614
"149",-95.275528,38.9644,1,0.0256428520549897,0.921361920364698,0,0.0440914595056628,0.00890376807464919,948.807652681317,18.6909770597464,6.41189370505997,12.5514087852113
"150",-95.431177,38.505681,1,0.531809714858862,0.0701389883937527,0.00716435019343746,0.0859722023212495,0.304699813726895,832.519964383096,19.0668786419809,6.36960821512228,12.7182168191852
"151",-95.262359,38.946528,1,0.0352388410336727,0.912579198405354,7.11895778458034e-05,0.0422866092404072,0.00939702427564605,948.807652681317,18.6909770597464,6.41189370505997,12.5514087852113
"152",-94.75177,38.898753,1,0.0651554034787568,0.859566581123467,0.000570287995437696,0.0496863416025093,0.0237382378100941,929.330651355262,18.7246265140836,6.98062852139574,12.8526210877687
"153",-95.232735,38.944611,1,0.0554486494191433,0.900363480863802,0.00285083030432613,0.0387000213812273,0.00156795666737937,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712
"154",-95.237364,38.958274,1,0.0111791512389633,0.946097977784107,0.0190828823696952,0.0191540871546568,0.00427228709769297,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712
"155",-94.863209,38.819683,1,0.173314306100606,0.187870139136639,0.00313949339992865,0.0379593292900464,0.54077773813771,948.719343869105,18.812245141799,6.70785860377129,12.7599792251401
"156",-94.66256,38.8508,1,0.0503674110009274,0.919098237854034,0.00763358778625954,0.0169793821787829,0.00520796176071913,933.667218358081,18.7169698981979,7.09774516072322,12.9072863862452
"157",-95.640748,39.942303,1,0.076852827537759,0.049104320337197,0.0129258868984896,0.0302072356866877,0.827748507200562,679.016127782112,17.8456926056738,4.0599746730675,10.9527876853491
"158",-97.315033,37.681678,1,0.000362450163102573,0.999202609641174,0,0.000217470097861544,0.000217470097861544,786.187589348714,20.7242039783505,7.19490138521781,13.9595047883747
"159",-95.248296,38.919782,1,0.269956561988179,0.318948942533647,0.0380260628070925,0.185216834009827,0.17510503453678,929.352050119051,18.7307507552666,6.23233131521642,12.4815198387695
"160",-95.26928,38.962087,1,0.0248345548993098,0.923503878175479,0,0.0420550772077137,0.00925069380203515,948.807652681317,18.6909770597464,6.41189370505997,12.5514087852113
"161",-96.440453,39.128681,1,0.610586145648313,0.0368028419182949,0.016056838365897,0.17044404973357,0.158081705150977,873.07188567682,18.8180019472884,5.40250254537802,12.1101832824029
"162",-95.230661,38.969884,1,0.0426108023371811,0.783240701154339,0.0664101467863759,0.0512327205358415,0.0556505629186262,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712
"163",-94.74694,38.978583,1,0.00989535132056667,0.944970456325194,0.000996654089841247,0.0431408841745568,0.00064070620061223,903.705797432278,18.7491220364876,6.95861896760965,12.8538658190321
"164",-95.239573,38.953603,1,0.00747863247863248,0.982549857549858,0.000142450142450142,0.0094017094017094,0.000427350427350427,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712
"165",-95.747036,38.998788,1,0.198149466192171,0.607686832740214,0.00661921708185053,0.177366548042705,0.0098220640569395,893.346590086222,19.2574935815366,6.02298397132892,12.6402046503829
"166",-95.293784,38.892338,1,0.31904422253923,0.0641226818830243,0.00427960057061341,0.393295292439372,0.218972895863053,924.123699432505,18.64466861815,6.18763282529141,12.4161223019074
"167",-96.579308,38.36925,1,0.750681981335248,0.0363962670495334,0.0389806173725772,0.0361091170136396,0.136396267049533,952.267115908333,19.4875385377674,5.73476836420536,12.6111143612186
"168",-95.21972,38.951533,1,0.0787581001210568,0.800754824467706,0.00163782667521185,0.0537634408602151,0.0647297585985901,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712
"169",-95.598309,39.118846,1,0.433056325023084,0.204133816322182,0.00539811066126856,0.269550394204134,0.0872221038426025,856.221891842608,19.2312381880676,5.85064684078345,12.5409263094485
"170",-95.269662,38.962067,1,0.0249074864787931,0.923427270139482,0,0.0420580700256191,0.00925135212069456,948.807652681317,18.6909770597464,6.41189370505997,12.5514087852113
"171",-96.585866,39.192156,1,0.0327275308817265,0.910549481754934,0.0039755785886696,0.0332954706801079,0.0178191111742155,856.094597560293,18.8214770380859,5.30680811659238,12.0641129505816
"172",-97.745717305258,38.8031284129614,0,0.219008854612968,0.0709083119108826,0.00549842902027992,0.0759782919165953,0.628177663524707,767.56120755881,20.5214642329876,5.67259643306201,13.0969673312006
"173",-97.7545131870314,37.5924248818739,0,0.244378354852749,0.040475845060206,0.0388800232119542,0.102712897142028,0.571957057884811,754.565441913544,20.9462803763978,6.94013740147275,13.9431606044646
"174",-99.08942200017,39.3051279697705,0,0.5573444925172,0.0395772749840414,0.00602879636853678,0.00269522661181644,0.2787431732747,566.73778155308,20.490601024383,3.39607643392708,11.9433085094993
"175",-97.7184286611663,37.3779067850619,0,0.140321524696297,0.0419727940641594,0.00436458863752091,0.0351349385320434,0.777842438350186,654.535239331302,20.9054986476031,7.00254333534282,13.9539715138878
"176",-97.2294472121952,39.3319856765687,0,0.34289559427681,0.0320158662700099,0.00212494687632809,0.0994475138121547,0.523516078764698,640.281456488127,19.1386771499003,5.38800973544574,12.263336178251
"177",-98.8868307242069,39.0778645488539,0,0.707128135882311,0.0197569469120887,0.0058986568118826,0.0519508208371829,0.195579560798806,541.061284643335,20.3767786242372,4.02210202763703,12.1993958078531
"178",-101.704782820416,39.1134020550408,0,0.302224749449144,0.0133627123462933,0.000142156514322269,0,0.422844551851589,312.655546312063,19.5674971153407,2.1652273330179,10.8663119813072
"179",-96.3430536895616,37.3850712600106,0,0.852051207448356,0.0274221704975269,0.0168024439918534,0.0960139656677335,0.00749199883619435,849.169068881382,21.0072226632704,5.7563011920586,13.3817106456281
"180",-94.9024453062076,38.1142959892869,0,0.277313346785817,0.0295474200057654,0.046627270106659,0.45942634765062,0.186292879792447,960.479183472577,19.2907728437385,6.0944276058337,12.6925619667316
"181",-99.7406571262321,38.0792825057396,0,0.256895930860641,0.0310406913935902,0.00230464530068419,0.00136838314728124,0.506229744328412,348.310346486551,21.2349923853499,4.23830071723941,12.7365966900678
"182",-97.0782433091589,37.989800837396,0,0.13999134074181,0.0425025256169721,0.00158753066820609,0.0266272189349112,0.789147063068264,844.080178960901,20.3788317863364,6.55197876490117,13.4654082514772
"183",-97.4758999646408,39.3143901791164,0,0.44220820636383,0.0386223513570973,0.00531500248033449,0.0578980936857771,0.455885479413224,593.065591639551,19.3371892823533,5.22049533391789,12.2788327210868
"184",-99.362969947175,39.114801033025,0,0.887230867618845,0.0112271726000142,0.00547147019114617,0.00874014069494777,0.0567753854899453,459.060319681216,20.5407534579005,3.57276533957509,12.0567240419769
"185",-100.814993503093,39.1769031536176,0,0.311443986937385,0.03932983103791,7.09924747976715e-05,0,0.595555871077666,319.807797294526,20.3146317984176,2.50568040900449,11.4101236345737
"186",-97.7088053789434,39.274149040246,0,0.169230769230769,0.0394895427153492,0.00141793690180787,0.039276852180078,0.750514002126905,679.271448597402,20.1273259512965,5.18610583586488,12.6566921737423
