"","X","Y","grass.perc","dev.perc","wet.perc","wood.perc","ag.perc","precip","tmax","tmin","tmean","pa","wt"
"44",-95.237722,38.970833,0.0303246013667419,0.846099088838254,0.0624288154897576,0.0428530751708374,0.0175113895216402,920.57741128887,19.0999372665337,5.9269650496672,12.513389647668,1,1e-04
"45",-94.8995,38.88082,0.390532544378701,0.141655378912092,0.00798460112639927,0.270193198830817,0.189135239181577,951.398143307093,18.8474222330786,6.61398408549476,12.7306741699177,1,1e-04
"46",-95.495846,38.90237,0.411383387947035,0.0246473856674732,0.0366861376264398,0.373842427696273,0.148026784442226,926.2063799362,18.802842050983,6.16723405686876,12.4850048512452,1,1e-04
"47",-94.914151,39.315172,0.0128259637188189,0.651998299319732,0.0359268707482997,0.0229591836734707,0.00205498866213178,831.981307116872,18.5381859082125,6.23349809222355,12.3857924858176,1,1e-04
"48",-97.875892,38.088677,0.323470122390209,0.480489560835134,0.00871130309575257,0.137005039596835,0.0477321814254845,535.261447322319,20.8954633424785,5.72038000930052,13.307860404076,1,1e-04
"49",-95.252911,38.980322,0.0350227790432769,0.809367881548995,0.0600085421412355,0.0528900911161689,0.0415717539863316,913.933919001578,18.8598384037995,6.28958884123112,12.574690861211,1,1e-04
"50",-95.702261,39.023105,0.0341709973659876,0.946750195771337,0,0.0184381006620623,0.000640706200612226,876.287339979566,19.3681434214691,6.10264780928238,12.7353681495423,1,1e-04
"51",-94.618953,38.906564,0.00513332382717847,0.754527306430914,0.00149721944959385,0.0288749465278753,0,925.035015936305,18.9099142362516,7.34939173079201,13.1296025210598,1,1e-04
"52",-95.249022,38.969865,0.0131016804329253,0.902734263742507,0.0399458843634357,0.0314013101680433,0.0123896325833114,948.807652681317,18.6909770597464,6.41189370505997,12.5514087852113,1,1e-04
"53",-94.915556,39.24937,0.235473356009068,0.424957482993183,0.0059523809523807,0.25127551020407,0.0818452380952363,874.772839487273,18.6921302521774,6.42033673561034,12.5561934765209,1,1e-04
"54",-95.24413,38.95266,0.00947225981055329,0.974360800512784,7.12199985755908e-05,0.0153835196923291,0.000427319991453657,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"55",-95.264114,38.948078,0.0337510680717739,0.913201367131869,7.12047849615375e-05,0.0432213044716616,0.00939903161492399,948.807652681317,18.6909770597464,6.41189370505997,12.5514087852113,1,1e-04
"56",-96.581658,39.189742,0.0127058489494586,0.944491766042019,0.0045428733674044,0.0321550255536619,0.00525269733106179,856.094597560293,18.8214770380859,5.30680811659238,12.0641129505816,1,1e-04
"57",-95.263542,38.948095,0.0336182336182347,0.914458689458692,7.12250712250827e-05,0.0420940170940173,0.00940170940170941,948.807652681317,18.6909770597464,6.41189370505997,12.5514087852113,1,1e-04
"58",-95.536406,39.853026,0.207667956384095,0.423074217376028,0.00506507210692932,0.0201195919803015,0.342666197678532,710.522236384251,17.7266297135798,3.90050671542713,10.8135279112094,1,1e-04
"59",-95.452056,39.663444,0.138526612618965,0.036305956996828,0.00620373634120521,0.0931265421219574,0.725414169897789,803.105433263277,17.9524880409462,4.33897854449483,11.1456951501267,1,1e-04
"60",-95.241261,38.963715,0.0118124243933671,0.936810645413785,0.0294599018003266,0.0202803671813842,0.00135202447875894,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"61",-94.684263,38.579297,0.468743286788392,0.0861439312567124,0.0103831006086653,0.334622269960614,0.0995345506623679,1142.25461310475,18.693417912173,6.62098488473688,12.6571622819451,1,1e-04
"62",-96.605696,39.107343,0.50429718019746,0.0277008310249314,0.0134952766531697,0.258185950706731,0.195610483699135,870.616093311141,19.0670575550486,5.52628195223669,12.2966299932926,1,1e-04
"63",-95.307165,38.941555,0.158760683760696,0.654914529914513,0.0221509971509965,0.101139601139598,0.062108262108257,920.11559521545,18.5238992068425,6.27782118116999,12.4008543376141,1,1e-04
"64",-95.24058,38.973149,0.0348166607333587,0.82798148807401,0.0653613385546472,0.0495550017799929,0.0214311142755424,920.57741128887,19.0999372665337,5.9269650496672,12.513389647668,1,1e-04
"65",-94.618203,38.880089,0.0685596061924813,0.642220161232792,0.00413783263180382,0.0120567881857748,0.0460155525433422,961.070667045955,18.7129188735697,7.08743583842201,12.900144423827,1,1e-04
"66",-94.922464,39.311235,0.00750920940776393,0.839756304902231,0.0252904505525637,0.0520685746670455,0.000779257580050927,831.981307116872,18.5381859082125,6.23349809222355,12.3857924858176,1,1e-04
"67",-97.663183,39.555092,0.259711823703903,0.412417008051981,0.00416725526204248,0.0731741771436616,0.249470264161623,561.20505434742,19.4722380754064,5.86606083499548,12.6691189032175,1,1e-04
"68",-95.231523,38.967575,0.0344066106282942,0.821555777176231,0.0552785297050818,0.0457330104003426,0.0423849551218126,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"69",-94.74952,38.899455,0.0639692263855116,0.860877617894285,0.00056988174953696,0.0499358883031767,0.023365151731017,929.330651355262,18.7246265140836,6.98062852139574,12.8526210877687,1,1e-04
"70",-95.746255,38.999642,0.185427636260161,0.628788956880654,0.00604810018500073,0.169916038138629,0.00946349793652969,893.346590086222,19.2574935815366,6.02298397132892,12.6402046503829,1,1e-04
"71",-95.239651,38.953804,0.00662204500142558,0.983836513813729,0.000142409569923102,0.00904300769011646,0.000356023924807709,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"72",-94.682213,38.999603,0.00362808565127706,0.993526356975172,0,0.0027744184392112,7.11389343387723e-05,917.357363600387,18.7045798418388,7.01390956759106,12.8592162399478,1,1e-04
"73",-95.511865,39.666703,0.193780410408291,0.265002468091115,0.0430153021648727,0.106198434525076,0.391227699033933,790.169931579244,18.0302477847529,4.40887956250045,11.2195368375909,1,1e-04
"74",-94.915946,38.616764,0.483658728455968,0.0605735536007996,0.0102982192662519,0.122791961667732,0.322319959951359,1056.16141868392,18.8958581075519,6.39696795260485,12.6463567803769,1,1e-04
"75",-95.249022,38.969865,0.0131016804329253,0.902734263742507,0.0399458843634357,0.0314013101680433,0.0123896325833114,948.807652681317,18.6909770597464,6.41189370505997,12.5514087852113,1,1e-04
"76",-95.235633,38.914055,0.40210886292391,0.145768025078361,0.0511541749786274,0.220646907950988,0.165360501567403,939.00120881679,18.8000302532533,6.19532725766295,12.4976445046462,1,1e-04
"77",-97.876594,38.087911,0.319020172910666,0.493443804034584,0.00835734870316996,0.128818443804033,0.0479827089337187,535.261447322319,20.8954633424785,5.72038000930052,13.307860404076,1,1e-04
"78",-97.876612,38.087772,0.317837837837842,0.495207207207204,0.0083603603603607,0.128072072072071,0.0481441441441427,535.261447322319,20.8954633424785,5.72038000930052,13.307860404076,1,1e-04
"79",-94.752205,38.896454,0.0666096744318677,0.859941582959321,0.000569922348080003,0.0477309966517054,0.023865498325855,929.330651355262,18.7246265140836,6.98062852139574,12.8526210877687,1,1e-04
"80",-94.797937,38.9893,0.226564168268209,0.316819702469936,0.0423517688091667,0.405438109473982,0.0071891237810517,901.421151880144,18.7669611721441,6.91685466170989,12.8419141037009,1,1e-04
"81",-94.863717,38.890997,0.165455322787511,0.56933162320079,0.0371241271198508,0.219181986603948,0.00769559640872125,920.904838877083,18.7818250532376,6.76389035416007,12.7728308190325,1,1e-04
"82",-94.974178,37.228404,0.222222222222219,0.0768670309653941,0.409908925318769,0.115409836065572,0.146302367941714,817.180730189787,20.5042102913722,7.72014898962571,14.1120849560916,1,1e-04
"83",-95.512323,39.668055,0.194246633293383,0.272579849115142,0.0478037086653074,0.104138757667623,0.3805259818092,790.169931579244,18.0302477847529,4.40887956250045,11.2195368375909,1,1e-04
"84",-97.876268,38.088007,0.320187454938715,0.489906272530644,0.00843547224224917,0.131074260994945,0.0480173035328028,535.261447322319,20.8954633424785,5.72038000930052,13.307860404076,1,1e-04
"85",-95.236252,38.962297,0.0199458612337944,0.899914517737579,0.0340504345348345,0.0321270836301492,0.0136771619888891,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"86",-95.235533,38.961912,0.0210841228007672,0.896003988888105,0.0339767789728575,0.0331220172376915,0.0155281715221879,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"87",-94.840395,38.895378,0.0963743856400103,0.783104209701559,0.00356150722985971,0.108839660944512,0.00690932402592791,920.904838877083,18.7818250532376,6.76389035416007,12.7728308190325,1,1e-04
"88",-97.161094,37.288038,0.123379461034231,0.15083758193736,0.181136198106336,0.141369264384558,0.397378004369977,769.553020717888,21.3261282519561,7.65638382698806,14.4911939431785,1,1e-04
"89",-95.237364,38.958274,0.0111791512389635,0.946097977784097,0.0190828823696905,0.0191540871546568,0.00427228709769356,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"90",-95.315497,38.914445,0.261328013679108,0.223282986605852,0.119051011684245,0.233043602165875,0.161014534055279,924.123699432505,18.64466861815,6.18763282529141,12.4161223019074,1,1e-04
"91",-95.415274,38.478098,0.591573516766989,0.0381198051017486,0.00379764975637717,0.165090283748915,0.201347090856976,832.519964383096,19.0668786419809,6.36960821512228,12.7182168191852,1,1e-04
"92",-94.85363,38.878855,0.103706343549538,0.710049893086243,0.0485388453314336,0.115181753385597,0.020955096222377,937.037995592924,18.8311195958455,6.75307343574445,12.7920403523428,1,1e-04
"93",-95.243355,38.955749,0.00220703403104085,0.990103944183398,7.11946461626029e-05,0.00754663249323577,7.1194646162602e-05,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"94",-95.702664,39.022883,0.0341369746106298,0.946589858473797,0,0.0186330986416354,0.000640068273949222,876.287339979566,19.3681434214691,6.10264780928238,12.7353681495423,1,1e-04
"95",-95.236252,38.962297,0.0199458612337944,0.899914517737579,0.0340504345348345,0.0321270836301492,0.0136771619888891,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"96",-94.863695,38.890945,0.165537408173451,0.570430069181934,0.0371585478924452,0.217958776121541,0.0077027316168609,920.904838877083,18.7818250532376,6.76389035416007,12.7728308190325,1,1e-04
"97",-96.583412,39.171403,0.0464191922776698,0.548229114912319,0.0310171055433347,0.116615799559931,0.25601533110936,869.52584004332,19.0723975755509,5.45288314497363,12.2625866260912,1,1e-04
"98",-94.810493,38.890514,0.0139660823713849,0.960880718255667,0.000570044178423841,0.024369388627626,0.000213766566908938,916.942538069096,18.7484019490266,6.90697936183127,12.8277092249039,1,1e-04
"99",-94.651736,38.882261,0.0286385979910231,0.945073733703785,0.00121108498967024,0.0114696872551093,0.0133931751798822,933.66721835808,18.7169698981979,7.09774516072322,12.9072863862452,1,1e-04
"100",-95.229418,38.969344,0.0435525192143478,0.776971249644182,0.0631938514090571,0.0508112724167381,0.0646883005977842,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"101",-96.595262,39.189797,0.0160465776767991,0.899318375461518,0.00951434251633085,0.0659613746094953,0.00823629650667375,856.094597560293,18.8214770380859,5.30680811659238,12.0641129505816,1,1e-04
"102",-94.8995,38.88082,0.390532544378701,0.141655378912092,0.00798460112639927,0.270193198830817,0.189135239181577,951.398143307093,18.8474222330786,6.61398408549476,12.7306741699177,1,1e-04
"103",-94.638039,38.9358,0.0193006196139883,0.919165301616691,0.00363221992735545,0.053486218930273,0.00220781995584336,920.535638875195,18.8847941551932,7.24742011796381,13.0660468014188,1,1e-04
"104",-94.8995,38.88082,0.390532544378701,0.141655378912092,0.00798460112639927,0.270193198830817,0.189135239181577,951.398143307093,18.8474222330786,6.61398408549476,12.7306741699177,1,1e-04
"105",-95.237853,38.936517,0.13655791423282,0.75459467160562,0.0205157429833354,0.0550648240490159,0.023863798261863,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"106",-94.731361,38.973114,0.00370159453302928,0.980708997722097,0.000640660592255032,0.0142369020501131,0.000355922551252863,915.791707276772,18.7207086236342,6.97331844842365,12.8469902730145,1,1e-04
"107",-97.665048,39.556086,0.251517718480878,0.423266977269497,0.00409431032048553,0.0784272201044774,0.241634900465911,561.20505434742,19.4722380754064,5.86606083499548,12.6691189032175,1,1e-04
"108",-95.702003,39.022669,0.0341296928327607,0.946885665529011,0,0.0183447098976133,0.00063993174061432,876.287339979566,19.3681434214691,6.10264780928238,12.7353681495423,1,1e-04
"109",-95.445906,39.11691,0.161017551339435,0.090172671072271,0.417821360051134,0.251545512683854,0.0776664534925087,868.088392862305,18.7536465508474,5.91886219125174,12.3362155864804,1,1e-04
"110",-94.915519,39.248932,0.237321795872047,0.419320519185773,0.00595786935243645,0.25235832328534,0.0845450031917152,874.772839487273,18.6921302521774,6.42033673561034,12.5561934765209,1,1e-04
"111",-95.239694,38.953638,0.00733618233618128,0.98269230769231,0.000142450142450139,0.00940170940170987,0.000427350427350429,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"112",-95.236225,38.963928,0.0196623210087614,0.892783358267444,0.0381135570278612,0.0340528602977824,0.0151029422241219,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"113",-97.876922,38.088779,0.326101059612194,0.484249981979388,0.00836156563108219,0.130829669141493,0.0480069199163854,535.261447322319,20.8954633424785,5.72038000930052,13.307860404076,1,1e-04
"114",-95.249092,38.918438,0.274579652322607,0.295454545454576,0.0363351382160146,0.190795098318597,0.190652607580491,929.352050119051,18.7307507552666,6.23233131521642,12.4815198387695,1,1e-04
"115",-94.869461,38.875885,0.20432178005991,0.507488232777065,0.0527742119526425,0.197618028811866,0.0371558978747771,937.037995592924,18.8311195958455,6.75307343574445,12.7920403523428,1,1e-04
"116",-96.574467,39.215137,0.134956694590373,0.505821382933425,0.00688627005537433,0.023214539258839,0.326423399119708,868.370301904459,18.9488293430408,5.40864726189838,12.1787015943248,1,1e-04
"117",-97.340796,38.075588,0.130159187495494,0.352157314701413,0.00857163437297442,0.0814665418137288,0.426636894043052,699.681416344132,20.6179558507458,6.30138821482179,13.459621619376,1,1e-04
"118",-94.763437,39.007267,0.0864584074574801,0.770298156977166,0.00540809791503522,0.135487084608275,0.00177897957731419,903.705797432277,18.7491220364876,6.95861896760965,12.8538658190321,1,1e-04
"119",-94.660132,38.944781,0.00748023081855086,0.960532877395457,0.00128232528318037,0.0295647218066564,0.000356201467550018,920.535638875195,18.8847941551932,7.24742011796381,13.0660468014188,1,1e-04
"120",-94.711687,38.858961,0.193316232007975,0.749038050448904,0.00712555223029761,0.040758158757299,0.00933447342169012,955.06557069637,18.7219032745485,7.05876394767415,12.8902837522039,1,1e-04
"121",-95.24413,38.95266,0.00947225981055329,0.974360800512784,7.12199985755908e-05,0.0153835196923291,0.000427319991453657,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"122",-94.922464,39.311286,0.00764547642644811,0.839657369389774,0.0252017556279211,0.0515361744301282,0.00120345462268162,831.981307116872,18.5381859082125,6.23349809222355,12.3857924858176,1,1e-04
"123",-95.2395,38.953561,0.00768683274021281,0.981921708185054,0.000142348754448396,0.0098220640569386,0.000427046263345135,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"124",-97.876065,38.087934,0.319207207207207,0.489729729729728,0.00843243243243271,0.132180180180186,0.0479999999999986,535.261447322319,20.8954633424785,5.72038000930052,13.307860404076,1,1e-04
"125",-95.237722,38.970833,0.0303246013667419,0.846099088838254,0.0624288154897576,0.0428530751708374,0.0175113895216402,920.57741128887,19.0999372665337,5.9269650496672,12.513389647668,1,1e-04
"126",-96.572097,39.182092,0.0151224707135266,0.811288604898808,0.0386226482073159,0.0392616258430948,0.0942847000355101,868.370301904459,18.9488293430408,5.40864726189838,12.1787015943248,1,1e-04
"127",-94.818983,39.009958,0.17002205306964,0.500177847335842,0.0102440065447823,0.310948281994747,0.00583339261577841,901.421151880144,18.7669611721441,6.91685466170989,12.8419141037009,1,1e-04
"128",-95.284722,38.957097,0.0258620689655149,0.911726987745799,7.12453690510137e-05,0.0532915360501592,0.008976916500427,948.807652681317,18.6909770597464,6.41189370505997,12.5514087852113,1,1e-04
"129",-94.905851,39.118887,0.34303357229044,0.216338987862876,0.00986585279295875,0.352260628859394,0.0774362978209835,910.948225095568,18.6728422860612,6.65655209979532,12.6646696070774,1,1e-04
"130",-97.053677,37.047789,0.23731288791529,0.344505293902872,0.138152610441767,0.125666301569917,0.146111719605692,766.373285341023,21.7861963844569,7.60575179743387,14.6959292284253,1,1e-04
"131",-94.882292,39.171716,0.355257556406987,0.260678302823903,0.0286646800056765,0.181921384986535,0.171988080034058,900.518693300542,18.6792719802038,6.63322914258825,12.6561651956143,1,1e-04
"132",-95.236252,38.962297,0.0199458612337944,0.899914517737579,0.0340504345348345,0.0321270836301492,0.0136771619888891,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"133",-94.652494,38.88209,0.0281599771868535,0.945676195907891,0.00121194838525733,0.0114065730377125,0.0133314322378258,933.66721835808,18.7169698981979,7.09774516072322,12.9072863862452,1,1e-04
"134",-95.241853,38.92025,0.297201054055985,0.304821593903552,0.0448685991026304,0.20276333594473,0.135816537283673,939.00120881679,18.8000302532533,6.19532725766295,12.4976445046462,1,1e-04
"135",-94.731339,38.973242,0.00370423137199011,0.980624020515742,0.00064111696822917,0.0143182789571145,0.000356176093460633,915.791707276772,18.7207086236342,6.97331844842365,12.8469902730145,1,1e-04
"136",-94.748321,38.847632,0.200628077938769,0.664620655199456,0.0206266504888979,0.031475269431165,0.0822211119834477,944.148301109798,18.7199745470587,7.00589668583483,12.8629249472034,1,1e-04
"137",-95.552108,38.941168,0.571235315058737,0.047063011747954,0.0114631541473834,0.19651121395517,0.173371306514756,894.98690824066,19.1903533299737,6.18766001315198,12.689002152788,1,1e-04
"138",-95.242008,38.953729,0.00562437704684715,0.985476292182829,7.11946461626019e-05,0.00854335753951224,0.000284778584650395,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"139",-94.805357,38.87866,0.0144007984601124,0.977329436087546,0.000926784059314217,0.0055607043558848,0.00149711271120008,930.55844585212,18.7660329597799,6.8954174547957,12.8306935324647,1,1e-04
"140",-95.24878,38.918333,0.276147050441734,0.291179823311475,0.0365488743231668,0.194642348247351,0.189156454830417,929.352050119051,18.7307507552666,6.23233131521642,12.4815198387695,1,1e-04
"141",-97.876292,38.087844,0.318945016934498,0.492037183829356,0.00843121712185627,0.130287526122363,0.0479210203934543,535.261447322319,20.8954633424785,5.72038000930052,13.307860404076,1,1e-04
"142",-96.595878,39.188187,0.0129178791965366,0.884590815529854,0.0126339697636461,0.0841791468521506,0.00468450564269973,856.094597560293,18.8214770380859,5.30680811659238,12.0641129505816,1,1e-04
"143",-95.24413,38.95266,0.00947225981055329,0.974360800512784,7.12199985755908e-05,0.0153835196923291,0.000427319991453657,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"144",-95.239521,38.953569,0.00761782713939966,0.98205894916702,0.000142389292325207,0.00975366652427878,0.000427167876975689,952.637516210928,18.8509814817484,6.21950876127586,12.5351772012712,1,1e-04
"145",-94.793533,38.856966,0.0252424415288087,0.967056474614946,0,0.00320878494010246,0.003137478608101,930.55844585212,18.7660329597799,6.8954174547957,12.8306935324647,1,1e-04
"146",-95.254233,38.934467,0.135579937304057,0.757908235964695,0.014106583072097,0.0504417212881188,0.0385437446566039,948.807652681317,18.6909770597464,6.41189370505997,12.5514087852113,1,1e-04
"147",-94.660417,39.105756,0.00987145799304085,0.916128115900865,0.0286911440948748,0.0440309637099671,0.000142035366806325,903.494808208457,18.7774879232468,7.42147033250281,13.0994184543078,1,1e-04
